"school_year","school_year_offset","sis_user_id","grade_level","course_id","course_name","course_track","section_id","section_label","teacher_id","teacher_label","attendance_category","attendance_probability","boy_score","eoy_score","boy_readiness","eoy_readiness","score_gain","readiness_gain","boy_score_z","boy_readiness_z","boy_below_45","boy_45_to_60","boy_above_60","annual_sin","annual_cos","section_year_id","expected_gain","expected_eoy","adjusted_growth_residual"
"2027-2028",2,"SYN-SIS-000270","11","MATH-PRECALC","Precalculus","regular","Y02-SEC-016","Precalculus - Synthetic Section 03-16","TCH-004","Teacher 04","high",0.9935,59.3,62.8,59.3883,62.0193,3.5,2.631,0.533857332038655,0.568724101491195,0,14.3,0,1,3.06161699786838e-16,"Y02-SEC-016 | 2027-2028",3.92018295051766,63.2201829505177,-0.420182950517663
"2027-2028",2,"SYN-SIS-000059","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-017","AP Calculus AB - Synthetic Section 03-17","TCH-005","Teacher 05","normal",0.8499,24.35,30.68,25.1435,30.5481,6.33,5.4046,-1.19386009360609,-1.26275874759241,20.65,0,0,1,3.06161699786838e-16,"Y02-SEC-017 | 2027-2028",8.23630730288215,32.5863073028822,-1.90630730288215
"2027-2028",2,"SYN-SIS-000066","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-017","AP Calculus AB - Synthetic Section 03-17","TCH-005","Teacher 05","normal",0.9383,66.73,69.07,66.4168,68.4248,2.33999999999999,2.00800000000001,0.901151766159984,0.944622842461624,0,15,6.73,1,3.06161699786838e-16,"Y02-SEC-017 | 2027-2028",3.64759936896698,70.377599368967,-1.30759936896699
"2027-2028",2,"SYN-SIS-000087","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-017","AP Calculus AB - Synthetic Section 03-17","TCH-005","Teacher 05","high",0.9651,49.62,66.53,49.8555,64.0946,16.91,14.2391,0.0553364542062907,0.0588902083528433,0,4.62,0,1,3.06161699786838e-16,"Y02-SEC-017 | 2027-2028",5.20005967163254,54.8200596716325,11.7099403283675
"2027-2028",2,"SYN-SIS-000091","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-017","AP Calculus AB - Synthetic Section 03-17","TCH-005","Teacher 05","normal",0.907,77.95,82.64,78.0185,81.4194,4.69,3.40089999999999,1.45580096546568,1.56510579374805,0,15,17.95,1,3.06161699786838e-16,"Y02-SEC-017 | 2027-2028",2.53241849151837,80.4824184915184,2.15758150848163
"2027-2028",2,"SYN-SIS-000127","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-017","AP Calculus AB - Synthetic Section 03-17","TCH-005","Teacher 05","high",0.9662,31.03,45.08,32.9902,43.7068,14.05,10.7166,-0.863641140721772,-0.843100975553904,13.97,0,0,1,3.06161699786838e-16,"Y02-SEC-017 | 2027-2028",7.68033507382554,38.7103350738255,6.36966492617446
"2027-2028",2,"SYN-SIS-000134","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-017","AP Calculus AB - Synthetic Section 03-17","TCH-005","Teacher 05","normal",0.9459,53.78,61.21,54.5386,60.2178,7.43,5.67919999999999,0.260981790134249,0.30935209834909,0,8.78,0,1,3.06161699786838e-16,"Y02-SEC-017 | 2027-2028",4.98670238775968,58.7667023877597,2.44329761224031
"2027-2028",2,"SYN-SIS-000140","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-017","AP Calculus AB - Synthetic Section 03-17","TCH-005","Teacher 05","at_risk",0.8058,38,43.3,38.0331,42.9099,5.3,4.8768,-0.519086335092477,-0.573396236158617,7,0,0,1,3.06161699786838e-16,"Y02-SEC-017 | 2027-2028",5.60456407682261,43.6045640768226,-0.304564076822612
"2027-2028",2,"SYN-SIS-000159","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-017","AP Calculus AB - Synthetic Section 03-17","TCH-005","Teacher 05","normal",0.9394,46.73,61.31,47.6136,59.3889,14.58,11.7753,-0.087527733493661,-0.0610112481999924,0,1.73,0,1,3.06161699786838e-16,"Y02-SEC-017 | 2027-2028",5.73509320153548,52.4650932015355,8.84490679846452
"2027-2028",2,"SYN-SIS-000196","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-017","AP Calculus AB - Synthetic Section 03-17","TCH-005","Teacher 05","normal",0.8996,16.61,30.28,18.7078,29.3195,13.67,10.6117,-1.57647905997205,-1.60695331645681,28.39,0,0,1,3.06161699786838e-16,"Y02-SEC-017 | 2027-2028",9.49448255595955,26.1044825559595,4.17551744404045
"2027-2028",2,"SYN-SIS-000274","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-017","AP Calculus AB - Synthetic Section 03-17","TCH-005","Teacher 05","high",0.9864,36.14,39.51,35.9742,39.3947,3.37,3.4205,-0.611033528560266,-0.68351047358965,8.86,0,0,1,3.06161699786838e-16,"Y02-SEC-017 | 2027-2028",7.10966464819792,43.2496646481979,-3.73966464819792
"2027-2028",2,"SYN-SIS-000307","10","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-017","AP Calculus AB - Synthetic Section 03-17","TCH-005","Teacher 05","high",0.9783,41.47,49.54,41.7888,48.5934,8.07,6.8046,-0.347550441902569,-0.372533619460511,3.53,0,0,1,3.06161699786838e-16,"Y02-SEC-017 | 2027-2028",6.95206459827261,48.4220645982726,1.11793540172739
"2027-2028",2,"SYN-SIS-000013","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-018","AP Calculus AB - Synthetic Section 03-18","TCH-005","Teacher 05","normal",0.9348,71.01,86.5,71.0303,83.7587,15.49,12.7284,1.11272917908586,1.19136238026728,0,15,11.01,1,3.06161699786838e-16,"Y02-SEC-018 | 2027-2028",3.20682367496214,74.2168236749621,12.2831763250379
"2027-2028",2,"SYN-SIS-000061","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-018","AP Calculus AB - Synthetic Section 03-18","TCH-005","Teacher 05","normal",0.9352,27.85,34.34,29.1568,34.1695,6.49,5.0127,-1.0208411811667,-1.0481191492234,17.15,0,0,1,3.06161699786838e-16,"Y02-SEC-018 | 2027-2028",7.71523155969392,35.5652315596939,-1.22523155969392
"2027-2028",2,"SYN-SIS-000097","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-018","AP Calculus AB - Synthetic Section 03-18","TCH-005","Teacher 05","high",0.9705,51.17,53.11,52.0676,53.0488,1.94,0.981200000000001,0.131959115429448,0.177197899168904,0,6.17,0,1,3.06161699786838e-16,"Y02-SEC-018 | 2027-2028",5.02828496739301,56.198284967393,-3.08828496739301
"2027-2028",2,"SYN-SIS-000112","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-018","AP Calculus AB - Synthetic Section 03-18","TCH-005","Teacher 05","high",0.9805,21.06,23.34,21.4907,23.8235,2.28,2.3328,-1.35649787129911,-1.4581180591122,23.94,0,0,1,3.06161699786838e-16,"Y02-SEC-018 | 2027-2028",8.69589572762978,29.7558957276298,-6.41589572762978
"2027-2028",2,"SYN-SIS-000164","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-018","AP Calculus AB - Synthetic Section 03-18","TCH-005","Teacher 05","normal",0.9538,34.09,41.43,34.6857,40.8886,7.34,6.2029,-0.712373177274764,-0.752422122980046,10.91,0,0,1,3.06161699786838e-16,"Y02-SEC-018 | 2027-2028",7.02941964103675,41.1194196410367,0.310580358963254
"2027-2028",2,"SYN-SIS-000173","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-018","AP Calculus AB - Synthetic Section 03-18","TCH-005","Teacher 05","at_risk",0.7424,40.7,49.5,41.2345,48.5283,8.8,7.2938,-0.385614602639235,-0.402178731805949,4.3,0,0,1,3.06161699786838e-16,"Y02-SEC-018 | 2027-2028",5.97808559181178,46.6780855918118,2.82191440818822
"2027-2028",2,"SYN-SIS-000230","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-018","AP Calculus AB - Synthetic Section 03-18","TCH-005","Teacher 05","high",0.9943,36.65,37.01,37.0108,37.4611,0.359999999999999,0.450299999999999,-0.585822201319098,-0.628070958061451,8.35,0,0,1,3.06161699786838e-16,"Y02-SEC-018 | 2027-2028",6.50189774954131,43.1518977495413,-6.14189774954131
"2027-2028",2,"SYN-SIS-000234","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-018","AP Calculus AB - Synthetic Section 03-18","TCH-005","Teacher 05","normal",0.9341,51.63,55.83,52.0265,55.3413,4.2,3.3148,0.154698743921482,0.174999786021877,0,6.63,0,1,3.06161699786838e-16,"Y02-SEC-018 | 2027-2028",5.23282260629575,56.8628226062958,-1.03282260629575
"2027-2028",2,"SYN-SIS-000237","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-018","AP Calculus AB - Synthetic Section 03-18","TCH-005","Teacher 05","normal",0.9268,42.72,47.21,43.4432,46.9267,4.49,3.4835,-0.285757973174217,-0.284052880033681,2.28,0,0,1,3.06161699786838e-16,"Y02-SEC-018 | 2027-2028",6.17699430530594,48.8969943053059,-1.68699430530594
"2027-2028",2,"SYN-SIS-000238","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-018","AP Calculus AB - Synthetic Section 03-18","TCH-005","Teacher 05","normal",0.8845,64.72,64.16,63.765,63.927,-0.560000000000002,0.161999999999999,0.801789476444792,0.802799084717385,0,15,4.72,1,3.06161699786838e-16,"Y02-SEC-018 | 2027-2028",3.95561562158647,68.6756156215865,-4.51561562158648
"2027-2028",2,"SYN-SIS-000251","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-018","AP Calculus AB - Synthetic Section 03-18","TCH-005","Teacher 05","high",0.9876,65,74.64,64.5519,72.8427,9.64,8.29079999999999,0.815630989439943,0.844884126941136,0,15,5,1,3.06161699786838e-16,"Y02-SEC-018 | 2027-2028",4.09233268541806,69.0923326854181,5.54766731458194
"2027-2028",2,"SYN-SIS-000002","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","AP Calculus AB - Synthetic Section 03-19","TCH-005","Teacher 05","high",0.9774,56.41,60.29,57.1041,59.7789,3.88,2.6748,0.390993144338703,0.446560353305287,0,11.41,0,1,3.06161699786838e-16,"Y02-SEC-019 | 2027-2028",4.46826493615167,60.8782649361517,-0.58826493615167
"2027-2028",2,"SYN-SIS-000069","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","AP Calculus AB - Synthetic Section 03-19","TCH-005","Teacher 05","high",0.9922,59.27,62.52,59.6104,61.9935,3.25,2.3831,0.532374312789174,0.580602469616618,0,14.27,0,1,3.06161699786838e-16,"Y02-SEC-019 | 2027-2028",4.14250164454685,63.4125016445469,-0.892501644546854
"2027-2028",2,"SYN-SIS-000079","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","AP Calculus AB - Synthetic Section 03-19","TCH-005","Teacher 05","high",0.9849,75.94,74.71,75.2529,74.3551,-1.23,-0.897800000000004,1.35643867575049,1.41719577624391,0,15,15.94,1,3.06161699786838e-16,"Y02-SEC-019 | 2027-2028",2.41420540947705,78.354205409477,-3.64420540947705
"2027-2028",2,"SYN-SIS-000088","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","AP Calculus AB - Synthetic Section 03-19","TCH-005","Teacher 05","high",0.9606,63.48,63.85,62.6575,63.519,0.370000000000005,0.861499999999999,0.740491347466266,0.743567690305384,0,15,3.48,1,3.06161699786838e-16,"Y02-SEC-019 | 2027-2028",3.76023640335671,67.2402364033567,-3.3902364033567
"2027-2028",2,"SYN-SIS-000092","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","AP Calculus AB - Synthetic Section 03-19","TCH-005","Teacher 05","normal",0.9183,68.63,70.1,67.5333,69.4005,1.47,1.8672,0.99507631862708,1.00433557551896,0,15,8.63,1,3.06161699786838e-16,"Y02-SEC-019 | 2027-2028",4.02562753300036,72.6556275330004,-2.55562753300036
"2027-2028",2,"SYN-SIS-000121","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","AP Calculus AB - Synthetic Section 03-19","TCH-005","Teacher 05","high",0.9835,91.7,90.32,90.4397,89.5459,-1.38000000000001,-0.893799999999999,2.13551812147756,2.22941730279577,0,15,31.7,1,3.06161699786838e-16,"Y02-SEC-019 | 2027-2028",0.770231741024617,92.4702317410246,-2.15023174102463
"2027-2028",2,"SYN-SIS-000155","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","AP Calculus AB - Synthetic Section 03-19","TCH-005","Teacher 05","high",0.9655,47.47,55.4,48.3145,54.4884,7.93,6.1739,-0.0509465920064761,-0.0235256641427717,0,2.47,0,1,3.06161699786838e-16,"Y02-SEC-019 | 2027-2028",5.42395192006171,52.8939519200617,2.50604807993829
"2027-2028",2,"SYN-SIS-000160","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","AP Calculus AB - Synthetic Section 03-19","TCH-005","Teacher 05","normal",0.9176,38.3,46.35,38.2719,45.4763,8.05,7.2044,-0.504256142597672,-0.56062471743574,6.7,0,0,1,3.06161699786838e-16,"Y02-SEC-019 | 2027-2028",7.19562661594367,45.4956266159437,0.854373384056334
"2027-2028",2,"SYN-SIS-000189","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","AP Calculus AB - Synthetic Section 03-19","TCH-005","Teacher 05","high",0.9839,35.04,35.46,35.0146,35.8883,0.420000000000002,0.873699999999999,-0.665410901041216,-0.734831869596654,9.96,0,0,1,3.06161699786838e-16,"Y02-SEC-019 | 2027-2028",6.68905077157657,41.7290507715766,-6.26905077157657
"2027-2028",2,"SYN-SIS-000235","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","AP Calculus AB - Synthetic Section 03-19","TCH-005","Teacher 05","high",0.9958,45.13,54.24,46.757,53.303,9.11,6.546,-0.166622093465952,-0.1068239908215,0,0.130000000000003,0,1,3.06161699786838e-16,"Y02-SEC-019 | 2027-2028",5.61321765302258,50.7432176530226,3.49678234697742
"2027-2028",2,"SYN-SIS-000236","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","AP Calculus AB - Synthetic Section 03-19","TCH-005","Teacher 05","normal",0.9337,45.34,55.26,46.0771,54.0332,9.91999999999999,7.9561,-0.156240958719589,-0.14318645137294,0,0.340000000000003,0,1,3.06161699786838e-16,"Y02-SEC-019 | 2027-2028",6.43078968944133,51.7707896894413,3.48921031055866
"2027-2028",2,"SYN-SIS-000271","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-019","AP Calculus AB - Synthetic Section 03-19","TCH-005","Teacher 05","high",0.9946,75.39,81.06,74.5037,79.5791,5.67,5.0754,1.32924998951001,1.3771270081234,0,15,15.39,1,3.06161699786838e-16,"Y02-SEC-019 | 2027-2028",2.99408472429495,78.384084724295,2.67591527570505
"2027-2028",2,"SYN-SIS-000014","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-020","AP Calculus AB - Synthetic Section 03-20","TCH-005","Teacher 05","normal",0.9298,59.23,54.23,58.7553,54.8771,-5,-3.8782,0.530396953789867,0.534869950102665,0,14.23,0,1,3.06161699786838e-16,"Y02-SEC-020 | 2027-2028",4.44664781712914,63.6766478171291,-9.44664781712914
"2027-2028",2,"SYN-SIS-000027","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-020","AP Calculus AB - Synthetic Section 03-20","TCH-005","Teacher 05","high",0.9819,81.35,81.41,80.1073,80.6557,0.0600000000000023,0.548400000000001,1.6238764804068,1.67681914512302,0,15,21.35,1,3.06161699786838e-16,"Y02-SEC-020 | 2027-2028",1.85446209644066,83.2044620964407,-1.79446209644065
"2027-2028",2,"SYN-SIS-000031","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-020","AP Calculus AB - Synthetic Section 03-20","TCH-005","Teacher 05","high",0.9838,75.28,77.81,74.4661,76.8285,2.53,2.36240000000001,1.32381225226192,1.37511608222733,0,15,15.28,1,3.06161699786838e-16,"Y02-SEC-020 | 2027-2028",3.02525418269977,78.3052541826998,-0.495254182699769
"2027-2028",2,"SYN-SIS-000120","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-020","AP Calculus AB - Synthetic Section 03-20","TCH-005","Teacher 05","normal",0.9393,65.01,58.69,65.1796,59.4923,-6.32000000000001,-5.68729999999999,0.816125329189771,0.878454823349635,0,15,5.01000000000001,1,3.06161699786838e-16,"Y02-SEC-020 | 2027-2028",3.82547423167158,68.8354742316716,-10.1454742316716
"2027-2028",2,"SYN-SIS-000181","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-020","AP Calculus AB - Synthetic Section 03-20","TCH-005","Teacher 05","normal",0.8796,47.27,49.51,48.546,49.5429,2.23999999999999,0.996900000000004,-0.0608333870030123,-0.0111445645433333,0,2.27,0,1,3.06161699786838e-16,"Y02-SEC-020 | 2027-2028",5.78763024852165,53.0576302485217,-3.54763024852166
"2027-2028",2,"SYN-SIS-000257","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-020","AP Calculus AB - Synthetic Section 03-20","TCH-005","Teacher 05","normal",0.972,44.42,50.2,44.9325,49.6492,5.78,4.7167,-0.201720215703657,-0.204402030645154,0.579999999999998,0,0,1,3.06161699786838e-16,"Y02-SEC-020 | 2027-2028",5.91703416855105,50.337034168551,-0.137034168551048
"2027-2028",2,"SYN-SIS-000281","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-020","AP Calculus AB - Synthetic Section 03-20","TCH-005","Teacher 05","at_risk",0.7945,43.87,56.33,44.1742,54.6862,12.46,10.512,-0.228908901944132,-0.244957485618174,1.13,0,0,1,3.06161699786838e-16,"Y02-SEC-020 | 2027-2028",5.5519757956483,49.4219757956483,6.9080242043517
"2027-2028",2,"SYN-SIS-000023","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-021","AP Calculus AB - Synthetic Section 03-21","TCH-004","Teacher 04","high",0.9807,79.07,78.96,78.9167,78.4289,-0.109999999999999,-0.487800000000007,1.51116701744628,1.61314339055244,0,15,19.07,1,3.06161699786838e-16,"Y02-SEC-021 | 2027-2028",2.09485122545016,81.1648512254501,-2.20485122545016
"2027-2028",2,"SYN-SIS-000045","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-021","AP Calculus AB - Synthetic Section 03-21","TCH-004","Teacher 04","high",0.9795,52.57,59.05,52.5626,58.0905,6.48,5.5279,0.201166680405203,0.203671524662305,0,7.57,0,1,3.06161699786838e-16,"Y02-SEC-021 | 2027-2028",5.40571360314866,57.9757136031487,1.07428639685134
"2027-2028",2,"SYN-SIS-000055","11","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-021","AP Calculus AB - Synthetic Section 03-21","TCH-004","Teacher 04","normal",0.9568,70.72,75.98,70.6669,74.7814,5.26000000000001,4.11450000000001,1.09839332634089,1.17192699541011,0,15,10.72,1,3.06161699786838e-16,"Y02-SEC-021 | 2027-2028",3.73712934927737,74.4571293492774,1.52287065072264
"2027-2028",2,"SYN-SIS-000076","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-021","AP Calculus AB - Synthetic Section 03-21","TCH-004","Teacher 04","normal",0.9301,54.2,66.29,54.9451,64.5631,12.09,9.61800000000001,0.281744059626976,0.3310925604967,0,9.2,0,1,3.06161699786838e-16,"Y02-SEC-021 | 2027-2028",4.9716099731429,59.1716099731429,7.1183900268571
"2027-2028",2,"SYN-SIS-000109","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-021","AP Calculus AB - Synthetic Section 03-21","TCH-004","Teacher 04","high",0.9897,75.73,75.71,75.4559,75.2267,-0.0200000000000102,-0.229200000000006,1.34605754100412,1.42805263679979,0,15,15.73,1,3.06161699786838e-16,"Y02-SEC-021 | 2027-2028",2.42739970755031,78.1573997075503,-2.44739970755032
"2027-2028",2,"SYN-SIS-000174","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-021","AP Calculus AB - Synthetic Section 03-21","TCH-004","Teacher 04","normal",0.8705,58.12,58.5,58.1894,58.4098,0.380000000000003,0.220399999999998,0.47552524155909,0.504604445725463,0,13.12,0,1,3.06161699786838e-16,"Y02-SEC-021 | 2027-2028",4.67065746622301,62.790657466223,-4.29065746622301
"2027-2028",2,"SYN-SIS-000202","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-021","AP Calculus AB - Synthetic Section 03-21","TCH-004","Teacher 04","normal",0.9057,34.71,35.69,34.625,36.0312,0.979999999999997,1.4062,-0.681724112785501,-0.755668484732469,10.29,0,0,1,3.06161699786838e-16,"Y02-SEC-021 | 2027-2028",7.05228170832223,41.7622817083222,-6.07228170832224
"2027-2028",2,"SYN-SIS-000241","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-021","AP Calculus AB - Synthetic Section 03-21","TCH-004","Teacher 04","normal",0.9214,71.16,71.59,71.2564,71.1921,0.430000000000007,-0.0643000000000029,1.12014427533327,1.20345467667952,0,15,11.16,1,3.06161699786838e-16,"Y02-SEC-021 | 2027-2028",3.21556676783089,74.3755667678309,-2.78556676783089
"2027-2028",2,"SYN-SIS-000249","12","MATH-AP-CALC-AB","AP Calculus AB","ap","Y02-SEC-021","AP Calculus AB - Synthetic Section 03-21","TCH-004","Teacher 04","normal",0.9469,37.3,43.34,37.2483,42.8402,6.04000000000001,5.5919,-0.553690117580354,-0.61536896603179,7.7,0,0,1,3.06161699786838e-16,"Y02-SEC-021 | 2027-2028",6.70662676989434,44.0066267698943,-0.666626769894332
"2027-2028",2,"SYN-SIS-000011","11","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-022","AP Calculus BC - Synthetic Section 03-22","TCH-005","Teacher 05","high",0.9686,49.71,54.86,49.4274,54.1372,5.15,4.7098,0.0597855119547322,0.03599453345643,0,4.71,0,1,3.06161699786838e-16,"Y02-SEC-022 | 2027-2028",5.72437123217832,55.4343712321783,-0.57437123217832
"2027-2028",2,"SYN-SIS-000028","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-022","AP Calculus BC - Synthetic Section 03-22","TCH-005","Teacher 05","normal",0.9226,58.4,62.61,58.5237,61.9262,4.21,3.4025,0.489366754554241,0.522483502296056,0,13.4,0,1,3.06161699786838e-16,"Y02-SEC-022 | 2027-2028",4.54648013016474,62.9464801301647,-0.336480130164738
"2027-2028",2,"SYN-SIS-000057","11","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-022","AP Calculus BC - Synthetic Section 03-22","TCH-005","Teacher 05","normal",0.9385,77.04,81.23,76.8018,80.0259,4.19,3.22409999999999,1.41081604823144,1.50003415710599,0,15,17.04,1,3.06161699786838e-16,"Y02-SEC-022 | 2027-2028",3.11018993839448,80.1501899383945,1.07981006160552
"2027-2028",2,"SYN-SIS-000078","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-022","AP Calculus BC - Synthetic Section 03-22","TCH-005","Teacher 05","high",0.9764,42.71,46.32,43.1176,46.1319,3.61,3.0143,-0.286252312924043,-0.30146664258045,2.29,0,0,1,3.06161699786838e-16,"Y02-SEC-022 | 2027-2028",5.90139302667277,48.6113930266728,-2.29139302667277
"2027-2028",2,"SYN-SIS-000152","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-022","AP Calculus BC - Synthetic Section 03-22","TCH-005","Teacher 05","normal",0.9007,74.16,85.61,73.3014,83.3063,11.45,10.0049,1.26844620028131,1.31282551331387,0,15,14.16,1,3.06161699786838e-16,"Y02-SEC-022 | 2027-2028",2.93985673935094,77.0998567393509,8.51014326064906
"2027-2028",2,"SYN-SIS-000176","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-022","AP Calculus BC - Synthetic Section 03-22","TCH-005","Teacher 05","high",0.9915,27.87,41.99,29.2629,40.6464,14.12,11.3835,-1.01985250166705,-1.04244470141562,17.13,0,0,1,3.06161699786838e-16,"Y02-SEC-022 | 2027-2028",7.42428887015889,35.2942888701589,6.69571112984111
"2027-2028",2,"SYN-SIS-000197","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-022","AP Calculus BC - Synthetic Section 03-22","TCH-005","Teacher 05","normal",0.9123,50.69,57.06,50.8121,56.2202,6.37,5.4081,0.108230807437761,0.110051158144735,0,5.69,0,1,3.06161699786838e-16,"Y02-SEC-022 | 2027-2028",5.37074784383505,56.060747843835,0.999252156164952
"2027-2028",2,"SYN-SIS-000259","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-022","AP Calculus BC - Synthetic Section 03-22","TCH-005","Teacher 05","normal",0.9348,82.42,82.54,82.0791,81.8704,0.120000000000005,-0.208699999999993,1.67677083363827,1.78227509410865,0,15,22.42,1,3.06161699786838e-16,"Y02-SEC-022 | 2027-2028",2.01476506949486,84.4347650694949,-1.89476506949485
"2027-2028",2,"SYN-SIS-000016","11","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-023","AP Calculus BC - Synthetic Section 03-23","TCH-005","Teacher 05","high",0.9885,84.41,84.22,83.5737,83.4451,-0.189999999999998,-0.128600000000006,1.77514444385381,1.86220939847721,0,15,24.41,1,3.06161699786838e-16,"Y02-SEC-023 | 2027-2028",2.06283511414114,86.4728351141411,-2.25283511414114
"2027-2028",2,"SYN-SIS-000051","11","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-023","AP Calculus BC - Synthetic Section 03-23","TCH-005","Teacher 05","high",0.9473,69.22,73.43,68.4665,72.3368,4.21000000000001,3.8703,1.02424236386686,1.05424504483298,0,15,9.22,1,3.06161699786838e-16,"Y02-SEC-023 | 2027-2028",3.72487378866786,72.9448737886679,0.485126211332146
"2027-2028",2,"SYN-SIS-000073","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-023","AP Calculus BC - Synthetic Section 03-23","TCH-005","Teacher 05","high",0.9749,60.93,65.14,61.3583,64.4375,4.21,3.0792,0.614434711260427,0.674083782747757,0,15,0.93,1,3.06161699786838e-16,"Y02-SEC-023 | 2027-2028",4.0005933014583,64.9305933014583,0.209406698541698
"2027-2028",2,"SYN-SIS-000080","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-023","AP Calculus BC - Synthetic Section 03-23","TCH-005","Teacher 05","at_risk",0.5647,35.1,45.7,35.8031,44.6434,10.6,8.8403,-0.662444862542255,-0.692661256058177,9.9,0,0,1,3.06161699786838e-16,"Y02-SEC-023 | 2027-2028",6.3468169902501,41.4468169902501,4.2531830097499
"2027-2028",2,"SYN-SIS-000132","12","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-023","AP Calculus BC - Synthetic Section 03-23","TCH-005","Teacher 05","normal",0.8769,67.02,75.32,67.03,73.7859,8.3,6.7559,0.915487618904961,0.977418048830418,0,15,7.02,1,3.06161699786838e-16,"Y02-SEC-023 | 2027-2028",3.72917028449632,70.7491702844963,4.57082971550368
"2027-2028",2,"SYN-SIS-000177","11","MATH-AP-CALC-BC","AP Calculus BC","ap","Y02-SEC-023","AP Calculus BC - Synthetic Section 03-23","TCH-005","Teacher 05","high",0.9877,79.82,86.15,78.484,84.4043,6.33000000000001,5.92030000000001,1.54824249868329,1.59000169812618,0,15,19.82,1,3.06161699786838e-16,"Y02-SEC-023 | 2027-2028",2.54383247553029,82.3638324755303,3.78616752446972
